"date","river","obs","mle","mle_rescaled","flow_cfs"
2019-01-01,"abernathy",5.41610040220442,5.41610040220442,225,225
2019-01-02,"abernathy",5.26269018890489,5.26269018890489,193,193
2019-01-03,"abernathy",5.25749537202778,5.25749537202778,192,192
2019-01-04,"abernathy",5.34233425196481,5.34233425196481,209,209
2019-01-05,"abernathy",5.23644196282995,5.23644196282995,188,188
2019-01-06,"abernathy",5.25749537202778,5.25749537202778,192,192
2019-01-07,"abernathy",5.21493575760899,5.21493575760899,184,184
2019-01-08,"abernathy",5.21493575760899,5.21493575760899,184,184
2019-01-09,"abernathy",5.21493575760899,5.21493575760899,184,184
2019-01-10,"abernathy",5.54126354515843,5.54126354515843,255,255
2019-01-11,"abernathy",5.41610040220442,5.41610040220442,225,225
2019-01-12,"abernathy",5.28826703069454,5.28826703069454,198,198
2019-01-13,"abernathy",5.14166355650266,5.14166355650266,171,171
2019-01-14,"abernathy",5.01727983681492,5.01727983681493,151,151
2019-01-15,"abernathy",4.89034912822175,4.89034912822175,133,133
2019-01-16,"abernathy",4.78749174278205,4.78749174278205,120,120
2019-01-17,"abernathy",4.77068462446567,4.77068462446567,118,118
2019-01-18,"abernathy",4.99721227376411,4.99721227376411,148,148
2019-01-19,"abernathy",5.38449506278909,5.38449506278909,218,218
2019-01-20,"abernathy",5.14749447681345,5.14749447681345,172,172
2019-01-21,"abernathy",5.01727983681492,5.01727983681492,151,151
2019-01-22,"abernathy",5.07517381523383,5.07517381523383,160,160
2019-01-23,"abernathy",5.72358510195238,5.72358510195238,306,306
2019-01-24,"abernathy",5.54517744447956,5.54517744447956,256,256
2019-01-25,"abernathy",5.39816270151775,5.39816270151775,221,221
2019-01-26,"abernathy",5.25749537202778,5.25749537202778,192,192
2019-01-27,"abernathy",5.12396397940326,5.12396397940326,168,168
2019-01-28,"abernathy",4.99721227376411,4.99721227376412,148,148
2019-01-29,"abernathy",4.88280192258637,4.88280192258637,132,132
2019-01-30,"abernathy",4.77068462446567,4.77068462446567,118,118
2019-01-31,"abernathy",4.66343909411207,4.66343909411207,106,106
2019-02-01,"abernathy",4.61512051684126,4.61512051684126,101,101
2019-02-02,"abernathy",4.55597994179732,4.55597994179732,95.1999999999999,95.2
2019-02-03,"abernathy",4.46014441393783,4.46014441393783,86.5000000000001,86.5
2019-02-04,"abernathy",4.38701417618492,4.38701417618492,80.3999999999999,80.4
2019-02-05,"abernathy",4.28771595520264,4.28771595520264,72.8,72.8
2019-02-06,"abernathy",4.19569705648239,4.19569705648239,66.4000000000001,66.4
2019-02-07,"abernathy",4.12228393091134,4.12228393091134,61.7,61.7
2019-02-08,"abernathy",4.11251186617755,4.11251186617755,61.1000000000001,61.1
2019-02-09,"abernathy",4.13196142579341,4.13196142579341,62.3,62.3
2019-02-10,"abernathy",4.03600898520914,4.03600898520914,56.5999999999999,56.6
2019-02-11,"abernathy",4.51633897228148,4.51633897228148,91.5,91.5
2019-02-12,"abernathy",5.34710753071747,5.34710753071747,210,210
2019-02-13,"abernathy",5.15905529921453,5.15905529921453,174,174
2019-02-14,"abernathy",5.09375020080676,5.09375020080676,163,163
2019-02-15,"abernathy",5.10594547390058,5.10594547390058,165,165
2019-02-16,"abernathy",5.18178355029209,5.18178355029209,178,178
2019-02-17,"abernathy",5.10594547390058,5.10594547390058,165,165
2019-02-18,"abernathy",4.98360662170834,4.98360662170834,146,146
2019-02-19,"abernathy",4.969813299576,4.969813299576,144,144
2019-02-20,"abernathy",5.06259503302697,5.06259503302697,158,158
2019-02-21,"abernathy",4.94875989037817,4.94875989037817,141,141
2019-02-22,"abernathy",4.89034912822175,4.89034912822175,133,133
2019-02-23,"abernathy",4.8283137373023,4.8283137373023,125,125
2019-02-24,"abernathy",4.82028156560504,4.82028156560504,124,124
2019-02-25,"abernathy",4.76217393479776,4.76217393479776,117,117
2019-02-26,"abernathy",4.67282883446191,4.67282883446191,107,107
2019-02-27,"abernathy",4.61512051684126,4.61512051684126,101,101
2019-02-28,"abernathy",4.54435804659133,4.54435804659133,94.1,94.1
2019-03-01,"abernathy",4.50202942706858,4.50202942706858,90.2000000000001,90.2
2019-03-02,"abernathy",4.47163879336357,4.47163879336357,87.5,87.5
2019-03-03,"abernathy",4.41400968052693,4.41400968052693,82.6,82.6
2019-03-04,"abernathy",4.3425058765116,4.3425058765116,76.9,76.9
2019-03-05,"abernathy",4.30135873160643,4.30135873160643,73.8,73.8
2019-03-06,"abernathy",4.29456060889261,4.29456060889261,73.3,73.3
2019-03-07,"abernathy",4.29864502573483,4.29864502573483,73.6000000000001,73.6
2019-03-08,"abernathy",4.24992279404054,4.24992279404055,70.1000000000001,70.1
2019-03-09,"abernathy",4.18965474202643,4.18965474202643,66,66
2019-03-10,"abernathy",4.14788532915013,4.14788532915013,63.3,63.3
2019-03-11,"abernathy",4.13516655674236,4.13516655674236,62.5,62.5
2019-03-12,"abernathy",4.55807857845424,4.55807857845424,95.4000000000001,95.4
2019-03-13,"abernathy",4.4636066216663,4.4636066216663,86.8,86.8
2019-03-14,"abernathy",4.43556740160191,4.43556740160191,84.4,84.4
2019-03-15,"abernathy",4.46935046284556,4.46935046284556,87.3,87.3
2019-03-16,"abernathy",4.57882621064849,4.57882621064849,97.4,97.4
2019-03-17,"abernathy",4.67282883446191,4.67282883446191,107,107
2019-03-18,"abernathy",4.77068462446567,4.77068462446567,118,118
2019-03-19,"abernathy",4.78749174278205,4.78749174278205,120,120
2019-03-20,"abernathy",4.76217393479776,4.76217393479776,117,117
2019-03-21,"abernathy",4.69134788222914,4.69134788222914,109,109
2019-03-22,"abernathy",4.60517018598809,4.60517018598809,100,100
2019-03-23,"abernathy",4.51415078760092,4.51415078760092,91.2999999999999,91.3
2019-03-24,"abernathy",4.43081679884331,4.43081679884331,84.0000000000001,84
2019-03-25,"abernathy",4.4042772436087,4.4042772436087,81.8,81.8
2019-03-26,"abernathy",4.38202663467388,4.38202663467388,80,80
2019-03-27,"abernathy",4.31882055877009,4.31882055877009,75.1000000000001,75.1
2019-03-28,"abernathy",4.254193263164,4.254193263164,70.4,70.4
2019-03-29,"abernathy",4.16511363311031,4.16511363311031,64.4000000000001,64.4
2019-03-30,"abernathy",4.09767235231478,4.09767235231478,60.2,60.2
2019-03-31,"abernathy",4.02891675689965,4.02891675689965,56.2,56.2
2019-04-01,"abernathy",4.01277290852829,4.01277290852829,55.3,55.3
2019-04-02,"abernathy",3.97968165390196,3.97968165390196,53.5,53.5
2019-04-03,"abernathy",3.93378449720966,3.93378449720966,51.1,51.1
2019-04-04,"abernathy",3.87949981372259,3.87949981372259,48.4,48.4
2019-04-05,"abernathy",4.02356438016105,4.02356438016105,55.9,55.9
2019-04-06,"abernathy",4.10098910494077,4.10098910494077,60.3999999999999,60.4
2019-04-07,"abernathy",4.4320065669789,4.4320065669789,84.1000000000001,84.1
2019-04-08,"abernathy",4.3907385752759,4.3907385752759,80.7,80.7
2019-04-09,"abernathy",4.42124734782716,4.42124734782716,83.2,83.2
2019-04-10,"abernathy",4.51305489708029,4.51305489708029,91.2,91.2
2019-04-11,"abernathy",5.03695260241363,5.03695260241363,154,154
2019-04-12,"abernathy",5.08759633523238,5.08759633523238,162,162
2019-04-13,"abernathy",5.03695260241363,5.03695260241363,154,154
2019-04-14,"abernathy",5.01063529409626,5.01063529409626,150,150
2019-04-15,"abernathy",4.969813299576,4.969813299576,144,144
2019-04-16,"abernathy",4.85203026391962,4.85203026391962,128,128
2019-04-17,"abernathy",4.77068462446567,4.77068462446567,118,118
2019-04-18,"abernathy",4.66343909411207,4.66343909411207,106,106
2019-04-19,"abernathy",4.60416968565451,4.60416968565451,99.9,99.9
2019-04-20,"abernathy",4.52936847257181,4.52936847257181,92.7,92.7
2019-04-21,"abernathy",4.43081679884331,4.43081679884331,84.0000000000001,84
2019-04-22,"abernathy",4.37826958579617,4.37826958579617,79.7,79.7
2019-04-23,"abernathy",4.35414143118435,4.35414143118435,77.8000000000001,77.8
2019-04-24,"abernathy",4.26689632742025,4.26689632742025,71.3000000000001,71.3
2019-04-25,"abernathy",4.20319896713418,4.20319896713418,66.9000000000001,66.9
2019-04-26,"abernathy",4.12066187053947,4.12066187053947,61.6,61.6
2019-04-27,"abernathy",4.07584109065754,4.07584109065754,58.9,58.9
2019-04-28,"abernathy",3.98898404656427,3.98898404656427,54,54
2019-04-29,"abernathy",3.92986292355648,3.92986292355648,50.9,50.9
2019-04-30,"abernathy",3.85862222870103,3.85862222870103,47.4,47.4
2019-05-01,"abernathy",3.80443779474821,3.80443779474821,44.9,44.9
2019-05-02,"abernathy",3.75419892023458,3.75419892023458,42.7,42.7
2019-05-03,"abernathy",3.71113006304876,3.71113006304876,40.9,40.9
2019-05-04,"abernathy",3.63495111208838,3.63495111208838,37.9,37.9
2019-05-05,"abernathy",3.56104608260405,3.56104608260405,35.2,35.2
2019-05-06,"abernathy",3.57234563785798,3.57234563785798,35.6,35.6
2019-05-07,"abernathy",3.56953269648137,3.56953269648137,35.5,35.5
2019-05-08,"abernathy",3.55534806148941,3.55534806148941,35,35
2019-05-09,"abernathy",3.47815842279828,3.47815842279828,32.4,32.4
2019-05-10,"abernathy",3.43720781918519,3.43720781918519,31.1,31.1
2019-05-11,"abernathy",3.43720781918519,3.43720781918519,31.1,31.1
2019-05-12,"abernathy",3.42751468997953,3.42751468997953,30.8,30.8
2019-05-13,"abernathy",3.3322045101752,3.3322045101752,28,28
2019-05-14,"abernathy",3.48431228837266,3.48431228837266,32.6,32.6
2019-05-15,"abernathy",3.43720781918519,3.43720781918519,31.1,31.1
2019-05-16,"abernathy",3.55534806148941,3.55534806148941,35,35
2019-05-17,"abernathy",3.43720781918519,3.43720781918519,31.1,31.1
2019-05-18,"abernathy",3.3322045101752,3.3322045101752,28,28
2019-05-19,"abernathy",3.64805745959368,3.64805745959368,38.4,38.4
2019-05-20,"abernathy",3.43720781918519,3.43720781918519,31.1,31.1
2019-05-21,"abernathy",3.37758751602302,3.37758751602302,29.3,29.3
2019-05-22,"abernathy",3.23474917402449,3.23474917402449,25.4,25.4
2019-05-23,"abernathy",3.16124671203156,3.16124671203156,23.6,23.6
2019-05-24,"abernathy",3.18221184049661,3.18221184049661,24.1,24.1
2019-05-25,"abernathy",3.26575941076705,3.26575941076705,26.2,26.2
2019-05-26,"abernathy",3.18221184049661,3.18221184049661,24.1,24.1
2019-05-27,"abernathy",3.10458667846607,3.10458667846607,22.3,22.3
2019-05-28,"abernathy",3.08190996979504,3.08190996979504,21.8,21.8
2019-05-29,"abernathy",3.05400118167797,3.05400118167797,21.2,21.2
2019-05-30,"abernathy",2.99071973173045,2.99071973173045,19.9,19.9
2019-05-31,"abernathy",2.91235066461494,2.91235066461494,18.4,18.4
2019-06-01,"abernathy",2.89591193827178,2.89591193827178,18.1,18.1
2019-06-02,"abernathy",2.89591193827178,2.89591193827178,18.1,18.1
2019-06-03,"abernathy",2.88480071284671,2.88480071284671,17.9,17.9
2019-06-04,"abernathy",2.85070650150373,2.85070650150373,17.3,17.3
2019-06-05,"abernathy",2.86220088092947,2.86220088092947,17.5,17.5
2019-06-06,"abernathy",2.89037175789616,2.89037175789616,18,18
2019-06-07,"abernathy",3.23474917402449,3.23474917402449,25.4,25.4
2019-06-08,"abernathy",3.26193531432865,3.26193531432865,26.1,26.1
2019-06-09,"abernathy",2.99071973173045,2.99071973173045,19.9,19.9
2019-06-10,"abernathy",2.87919845729804,2.87919845729804,17.8,17.8
2019-06-11,"abernathy",2.76631910922619,2.76631910922619,15.9,15.9
2019-06-12,"abernathy",2.73436750941958,2.73436750941958,15.4,15.4
2019-06-13,"abernathy",2.72129542785223,2.72129542785223,15.2,15.2
2019-06-14,"abernathy",2.7408400239252,2.7408400239252,15.5,15.5
2019-06-15,"abernathy",2.72785282839839,2.72785282839839,15.3,15.3
2019-06-16,"abernathy",2.70136121295141,2.70136121295141,14.9,14.9
2019-06-17,"abernathy",2.68784749378469,2.68784749378469,14.7,14.7
2019-06-18,"abernathy",2.66722820658195,2.66722820658195,14.4,14.4
2019-06-19,"abernathy",2.63905732961526,2.63905732961526,14,14
2019-06-20,"abernathy",2.66722820658195,2.66722820658195,14.4,14.4
2019-06-21,"abernathy",2.64617479738412,2.64617479738412,14.1,14.1
2019-06-22,"abernathy",2.63905732961526,2.63905732961526,14,14
2019-06-23,"abernathy",2.61739583283408,2.61739583283408,13.7,13.7
2019-06-24,"abernathy",2.56494935746154,2.56494935746154,13,13
2019-06-25,"abernathy",2.54944517092557,2.54944517092557,12.8,12.8
2019-06-26,"abernathy",2.54944517092557,2.54944517092557,12.8,12.8
2019-06-27,"abernathy",2.72129542785223,2.72129542785223,15.2,15.2
2019-06-28,"abernathy",2.90142159408275,2.90142159408275,18.2,18.2
2019-06-29,"abernathy",2.63188884013665,2.63188884013665,13.9,13.9
2019-06-30,"abernathy",2.54160199346455,2.54160199346455,12.7,12.7
2019-07-01,"abernathy",2.484906649788,2.484906649788,12,12
2019-07-02,"abernathy",2.52572864430826,2.52572864430826,12.5,12.5
2019-07-03,"abernathy",2.57261223020711,2.57261223020711,13.1,13.1
2019-07-04,"abernathy",2.52572864430826,2.52572864430826,12.5,12.5
2019-07-05,"abernathy",2.47653840011748,2.47653840011748,11.9,11.9
2019-07-06,"abernathy",2.45958884180371,2.45958884180371,11.7,11.7
2019-07-07,"abernathy",2.45958884180371,2.45958884180371,11.7,11.7
2019-07-08,"abernathy",2.484906649788,2.484906649788,12,12
2019-07-09,"abernathy",2.51769647261099,2.51769647261099,12.4,12.4
2019-07-10,"abernathy",2.96527306606928,2.96527306606928,19.4,19.4
2019-07-11,"abernathy",2.79116510781272,2.79116510781272,16.3,16.3
2019-07-12,"abernathy",2.58021682959233,2.58021682959233,13.2,13.2
2019-07-13,"abernathy",2.4932054526027,2.49320545260269,12.1,12.1
2019-07-14,"abernathy",2.43361335540045,2.43361335540045,11.4,11.4
2019-07-15,"abernathy",2.58776403522771,2.58776403522771,13.3,13.3
2019-07-16,"abernathy",2.59525470695687,2.59525470695687,13.4,13.4
2019-07-17,"abernathy",2.64617479738412,2.64617479738412,14.1,14.1
2019-07-18,"abernathy",2.94443897916644,2.94443897916644,19,19
2019-07-19,"abernathy",2.61739583283408,2.61739583283408,13.7,13.7
2019-07-20,"abernathy",2.50143595173921,2.50143595173921,12.2,12.2
2019-07-21,"abernathy",2.40694510831829,2.40694510831829,11.1,11.1
2019-07-22,"abernathy",2.36085400111802,2.36085400111802,10.6,10.6
2019-07-23,"abernathy",2.33214389523559,2.33214389523559,10.3,10.3
2019-07-24,"abernathy",2.33214389523559,2.33214389523559,10.3,10.3
2019-07-25,"abernathy",2.29253475714054,2.29253475714054,9.9,9.9
2019-07-26,"abernathy",2.24070968927596,2.24070968927596,9.4,9.4
2019-07-27,"abernathy",2.26176309847379,2.26176309847379,9.6,9.6
2019-07-28,"abernathy",2.24070968927596,2.24070968927596,9.40000000000001,9.4
2019-07-29,"abernathy",2.21920348405499,2.21920348405499,9.2,9.2
2019-07-30,"abernathy",2.2082744135228,2.2082744135228,9.1,9.1
2019-07-31,"abernathy",2.18605127673809,2.18605127673809,8.9,8.9
2019-08-01,"abernathy",2.17475172148416,2.17475172148416,8.80000000000001,8.8
2019-08-02,"abernathy",2.45958884180371,2.45958884180371,11.7,11.7
2019-08-03,"abernathy",2.41591377830105,2.41591377830105,11.2,11.2
2019-08-04,"abernathy",2.2082744135228,2.2082744135228,9.1,9.1
2019-08-05,"abernathy",2.15176220325946,2.15176220325946,8.6,8.6
2019-08-06,"abernathy",2.15176220325946,2.15176220325946,8.6,8.6
2019-08-07,"abernathy",2.15176220325946,2.15176220325946,8.59999999999999,8.6
2019-08-08,"abernathy",2.18605127673809,2.18605127673809,8.9,8.9
2019-08-09,"abernathy",2.19722457733622,2.19722457733622,9,9
2019-08-10,"abernathy",2.21920348405499,2.21920348405499,9.2,9.2
2019-08-11,"abernathy",2.18605127673809,2.18605127673809,8.9,8.9
2019-08-12,"abernathy",2.16332302566054,2.16332302566054,8.69999999999999,8.7
2019-08-13,"abernathy",2.10413415427021,2.10413415427021,8.2,8.2
2019-08-14,"abernathy",2.06686275947298,2.06686275947298,7.9,7.9
2019-08-15,"abernathy",2.05412373369555,2.05412373369555,7.8,7.8
2019-08-16,"abernathy",2.06686275947298,2.06686275947298,7.9,7.9
2019-08-17,"abernathy",2.14006616349627,2.14006616349627,8.5,8.5
2019-08-18,"abernathy",2.14006616349627,2.14006616349627,8.5,8.5
2019-08-19,"abernathy",2.10413415427021,2.10413415427021,8.2,8.2
2019-08-20,"abernathy",2.07944154167984,2.07944154167984,7.99999999999999,8
2019-08-21,"abernathy",2.2082744135228,2.2082744135228,9.1,9.1
2019-08-22,"abernathy",2.37024374146786,2.37024374146786,10.7,10.7
2019-08-23,"abernathy",2.2082744135228,2.2082744135228,9.1,9.1
2019-08-24,"abernathy",NA,2.23061671676143,9.30560323169101,NA
2019-08-25,"abernathy",NA,2.30000102368232,9.97419266521421,NA
2019-08-26,"abernathy",NA,2.34505164484409,10.4338115662063,NA
2019-08-27,"abernathy",NA,2.38828662766946,10.8948110744161,NA
2019-08-28,"abernathy",NA,2.43443846599038,11.4094101423954,NA
2019-08-29,"abernathy",NA,2.50152084390125,12.2010357283389,NA
2019-08-30,"abernathy",NA,2.61708330431077,13.6957190282285,NA
2019-08-31,"abernathy",NA,2.69853581198896,14.8579609422227,NA
2019-09-01,"abernathy",NA,2.77232604883189,15.995797777404,NA
2019-09-02,"abernathy",NA,2.85880637314915,17.440696823336,NA
2019-09-03,"abernathy",NA,2.91675776681203,18.4812696306718,NA
2019-09-04,"abernathy",NA,2.99413048435224,19.9679898595577,NA
2019-09-05,"abernathy",NA,3.05509016648429,21.2230990528701,NA
2019-09-06,"abernathy",NA,3.11159756758937,22.456892161587,NA
2019-09-07,"abernathy",NA,3.21279539434952,24.8484504472153,NA
2019-09-08,"abernathy",NA,3.42947213765392,30.8603484335525,NA
2019-09-09,"abernathy",4.3528552573736,4.3528552573736,77.6999999999997,77.7
2019-09-10,"abernathy",3.56953269648137,3.56953269648137,35.5,35.5
2019-09-11,"abernathy",3.06805293513362,3.06805293513362,21.5,21.5
2019-09-12,"abernathy",NA,2.83893925040217,17.0976196215737,NA
2019-09-13,"abernathy",NA,3.0219958665482,20.5322304083199,NA
2019-09-14,"abernathy",NA,2.91583708781304,18.4642621442674,NA
2019-09-15,"abernathy",3.63495111208838,3.63495111208838,37.9,37.9
2019-09-16,"abernathy",NA,3.63454492385586,37.8846085921034,NA
2019-09-17,"abernathy",3.9759363311718,3.9759363311718,53.3,53.3
2019-09-18,"abernathy",4.17899203628239,4.17899203628239,65.3000000000001,65.3
2019-09-19,"abernathy",3.61091791264422,3.61091791264422,37,37
2019-09-20,"abernathy",NA,3.35967613224283,28.7798684982527,NA
2019-09-21,"abernathy",NA,3.21475215913066,24.8971206224291,NA
2019-09-22,"abernathy",NA,3.30908556957907,27.3600951260898,NA
2019-09-23,"abernathy",NA,3.36229516171589,28.8553426134046,NA
2019-09-24,"abernathy",NA,3.21553712770779,24.9166717522861,NA
2019-09-25,"abernathy",NA,3.11776486701816,22.595818499605,NA
2019-09-26,"abernathy",NA,3.1302737969557,22.8802432258539,NA
2019-09-27,"abernathy",NA,3.0894541667329,21.9650854287539,NA
2019-09-28,"abernathy",NA,3.10969020078181,22.4140994545449,NA
2019-09-29,"abernathy",NA,3.24638155909856,25.6971877308529,NA
2019-09-30,"abernathy",NA,3.1643133525864,23.6724838011714,NA
2019-10-01,"abernathy",NA,3.05056276331725,21.1272307080818,NA
2019-10-02,"abernathy",2.97552956623647,2.97552956623647,19.6,19.6
2019-10-03,"abernathy",3.04452243772342,3.04452243772342,21,21
2019-10-04,"abernathy",3.06805293513362,3.06805293513362,21.5,21.5
2019-10-05,"abernathy",3.09104245335832,3.09104245335832,22,22
2019-10-06,"abernathy",2.99071973173045,2.99071973173045,19.9,19.9
2019-10-07,"abernathy",3.04452243772342,3.04452243772342,21,21
2019-10-08,"abernathy",3.60821155104648,3.60821155104648,36.9,36.9
2019-10-09,"abernathy",3.29583686600433,3.29583686600433,27,27
2019-10-10,"abernathy",3.13983261752775,3.13983261752775,23.1,23.1
2019-10-11,"abernathy",3.07269331469012,3.07269331469012,21.6,21.6
2019-10-12,"abernathy",3.01062088604774,3.01062088604774,20.3,20.3
2019-10-13,"abernathy",2.99573227355399,2.99573227355399,20,20
2019-10-14,"abernathy",2.96010509591084,2.96010509591084,19.3,19.3
2019-10-15,"abernathy",2.92852352386054,2.92852352386054,18.7,18.7
2019-10-16,"abernathy",3.41114771251532,3.41114771251532,30.3,30.3
2019-10-17,"abernathy",3.77505715035499,3.77505715035499,43.6000000000001,43.6
2019-10-18,"abernathy",4.35926964755127,4.35926964755127,78.2000000000001,78.2
2019-10-19,"abernathy",5.16478597392351,5.16478597392351,175,175
2019-10-20,"abernathy",4.88280192258637,4.88280192258637,132,132
2019-10-21,"abernathy",4.8283137373023,4.8283137373023,125,125
2019-10-22,"abernathy",5.4510384535657,5.4510384535657,233,233
2019-10-23,"abernathy",5.0998664278242,5.0998664278242,164,164
2019-10-24,"abernathy",4.80402104473326,4.80402104473326,122,122
2019-10-25,"abernathy",4.57882621064849,4.57882621064849,97.4,97.4
2019-10-26,"abernathy",4.38825718442452,4.38825718442452,80.5,80.5
2019-10-27,"abernathy",4.22829253473184,4.22829253473184,68.6000000000001,68.6
2019-10-28,"abernathy",4.07584109065754,4.07584109065754,58.9,58.9
2019-10-29,"abernathy",3.92789635458444,3.92789635458444,50.8,50.8
2019-10-30,"abernathy",3.7635229971097,3.7635229971097,43.1,43.1
2019-10-31,"abernathy",3.66356164612965,3.66356164612965,39,39
2019-11-01,"abernathy",3.58073729549423,3.58073729549423,35.9,35.9
2019-11-02,"abernathy",3.51154543883102,3.51154543883102,33.5,33.5
2019-11-03,"abernathy",3.44680789291421,3.44680789291421,31.4,31.4
2019-11-04,"abernathy",3.38439026334577,3.38439026334577,29.5,29.5
2019-11-05,"abernathy",3.3322045101752,3.3322045101752,28,28
2019-11-06,"abernathy",3.27714473299218,3.27714473299218,26.5,26.5
2019-11-07,"abernathy",3.22684399451738,3.22684399451738,25.2,25.2
2019-11-08,"abernathy",3.1904763503465,3.1904763503465,24.3,24.3
2019-11-09,"abernathy",3.18635263316264,3.18635263316264,24.2,24.2
2019-11-10,"abernathy",3.1904763503465,3.1904763503465,24.3,24.3
2019-11-11,"abernathy",3.13549421592915,3.13549421592915,23,23
2019-11-12,"abernathy",3.13983261752775,3.13983261752775,23.1,23.1
2019-11-13,"abernathy",3.09557760852371,3.09557760852371,22.1,22.1
2019-11-14,"abernathy",3.05400118167797,3.05400118167797,21.2,21.2
2019-11-15,"abernathy",3.41114771251532,3.41114771251532,30.3,30.3
2019-11-16,"abernathy",3.31418600467253,3.31418600467253,27.5,27.5
2019-11-17,"abernathy",3.35689712276558,3.35689712276558,28.7,28.7
2019-11-18,"abernathy",3.45315712059287,3.45315712059287,31.6,31.6
2019-11-19,"abernathy",3.94158180766969,3.94158180766969,51.5,51.5
2019-11-20,"abernathy",3.63758615972639,3.63758615972639,38,38
2019-11-21,"abernathy",3.50855589998265,3.50855589998265,33.4,33.4
2019-11-22,"abernathy",3.42100000895834,3.42100000895833,30.6,30.6
2019-11-23,"abernathy",3.3499040872746,3.3499040872746,28.5,28.5
2019-11-24,"abernathy",3.45946628978613,3.45946628978613,31.8,31.8
2019-11-25,"abernathy",3.51154543883102,3.51154543883102,33.5,33.5
2019-11-26,"abernathy",3.56388296393925,3.56388296393925,35.3,35.3
2019-11-27,"abernathy",3.51154543883102,3.51154543883102,33.5,33.5
2019-11-28,"abernathy",3.42426265459315,3.42426265459315,30.7,30.7
2019-11-29,"abernathy",3.37416870927424,3.37416870927424,29.2,29.2
2019-11-30,"abernathy",3.3357695763397,3.3357695763397,28.1,28.1
2019-12-01,"abernathy",3.39785848039664,3.39785848039664,29.9,29.9
2019-12-02,"abernathy",3.40784192438082,3.40784192438082,30.2,30.2
2019-12-03,"abernathy",3.32143241319329,3.32143241319329,27.7,27.7
2019-12-04,"abernathy",3.30321697330195,3.30321697330195,27.2,27.2
2019-12-05,"abernathy",3.27714473299218,3.27714473299218,26.5,26.5
2019-12-06,"abernathy",3.26193531432865,3.26193531432865,26.1,26.1
2019-12-07,"abernathy",3.73289633953071,3.73289633953071,41.8,41.8
2019-12-08,"abernathy",3.52636052461616,3.52636052461616,34,34
2019-12-09,"abernathy",3.43398720448515,3.43398720448515,31,31
2019-12-10,"abernathy",3.6454498961866,3.6454498961866,38.3,38.3
2019-12-11,"abernathy",3.90801498403061,3.90801498403061,49.8,49.8
2019-12-12,"abernathy",4.72738781871234,4.72738781871234,113,113
2019-12-13,"abernathy",4.85981240436167,4.85981240436167,129,129
2019-12-14,"abernathy",4.77912349311153,4.77912349311153,119,119
2019-12-15,"abernathy",4.65396035015752,4.65396035015752,105,105
2019-12-16,"abernathy",4.55176940926098,4.55176940926098,94.8,94.8
2019-12-17,"abernathy",4.45667017766965,4.45667017766965,86.2,86.2
2019-12-18,"abernathy",4.37575702166029,4.37575702166029,79.5000000000001,79.5
2019-12-19,"abernathy",4.87519732320115,4.87519732320115,131,131
2019-12-20,"abernathy",NA,6.25881678770825,522.600227133372,NA
2019-12-21,"abernathy",NA,6.06492839301648,430.491850345653,NA
2019-12-22,"abernathy",NA,5.63220784090061,279.278038931723,NA
2019-12-23,"abernathy",NA,5.29445361393178,199.228740414353,NA
2019-12-24,"abernathy",NA,5.07417055902998,159.839559502305,NA
2019-12-25,"abernathy",NA,4.91177599791352,135.88052376693,NA
2019-12-26,"abernathy",NA,4.79079651821363,120.397229066691,NA
2019-12-27,"abernathy",NA,4.70500821802697,110.499193029089,NA
2019-12-28,"abernathy",NA,4.62457828868433,101.959766427895,NA
2019-12-29,"abernathy",NA,4.57554060018112,97.0805066931719,NA
2019-12-30,"abernathy",NA,4.51880388696683,91.7258178902916,NA
2019-12-31,"abernathy",NA,4.94516091533035,140.493456583571,NA
2020-01-01,"abernathy",NA,5.64089859028249,281.715751808605,NA
2020-01-02,"abernathy",NA,5.53233895588242,252.73435474915,NA
2020-01-03,"abernathy",NA,5.60788600858893,272.567423337071,NA
2020-01-04,"abernathy",5.70711026474888,5.70711026474888,301,301
2020-01-05,"abernathy",5.61312810638807,5.61312810638807,274,274
2020-01-06,"abernathy",NA,6.52545788575664,682.292113978002,NA
2020-01-07,"abernathy",NA,6.85035879704847,944.219629117675,NA
2020-01-08,"abernathy",NA,6.45423459732432,635.387213014317,NA
2020-01-09,"abernathy",6.07304453410041,6.07304453410041,434,434
2020-01-10,"abernathy",5.95583736946483,5.95583736946483,386,386
2020-01-11,"abernathy",6.22257626807137,6.22257626807137,504.000000000001,504
2020-01-12,"abernathy",6.3919171133926,6.3919171133926,597,597
2020-01-13,"abernathy",6.20455776256869,6.20455776256869,495,495
2020-01-14,"abernathy",5.89440283426485,5.89440283426485,363,363
2020-01-15,"abernathy",5.65599181081985,5.65599181081985,286,286
2020-01-16,"abernathy",5.50938833662798,5.50938833662798,247,247
2020-01-17,"abernathy",5.34233425196481,5.34233425196481,209,209
2020-01-18,"abernathy",5.31320597904179,5.31320597904179,203,203
2020-01-19,"abernathy",5.27299955856375,5.27299955856375,195,195
2020-01-20,"abernathy",5.24174701505964,5.24174701505964,189,189
2020-01-21,"abernathy",5.23644196282995,5.23644196282995,188,188
2020-01-22,"abernathy",5.54126354515843,5.54126354515843,255,255
2020-01-23,"abernathy",6.26530121273771,6.26530121273771,526,526
2020-01-24,"abernathy",6.28599809450886,6.28599809450887,537.000000000001,537
2020-01-25,"abernathy",6.0282785202307,6.0282785202307,414.999999999999,415
